handle,tweet_text,tweet_date,tweet_time,image_urls
NDTV,"MS Dhoni took over CSK's captaincy after an injury ruled Ruturaj Gaikwad out for the remainder of the season.
#IPL2025 #LSGvsCSK",2025-04-15,05:06:00,[]
NDTV,"Donald Trump Hints At U-Turn On Auto Tariffs: ""Some Car Companies Need Time To...""

https://ndtv.com/world-news/donald-trump-hints-at-u-turn-on-auto-tariffs-some-car-companies-need-time-to-8166600…",2025-04-15,05:19:23,['https://pbs.twimg.com/media/GojVjgsXUAAWkZD?format=png&name=900x900']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | As Harvard Vows To Resist Trump's Demands, Govt Pauses $2.2 Bn In Funding",2025-04-15,05:23:15,['https://pbs.twimg.com/amplify_video_thumb/1912006468913508352/img/Ao2epjzpb1ITpVQ4.jpg']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | US To Impose Martial Law-type Order On April 20?",2025-04-15,05:27:06,[]
NDTV,"""NTA Playing With Future Of Children"": Students, Parents Flag Errors In JEE Main Exam
https://ndtv.com/education/nta-playing-with-future-of-children-students-parents-flag-errors-in-in-jee-main-exam-8166985…

#JEEMain #JEEMain2025",2025-04-15,05:29:28,['https://pbs.twimg.com/media/GojWnocXsAAQDFV?format=png&name=900x900']
NDTV,"Suryakumar Yadav's Bollywood-Inspired MS Dhoni-Shivam Dube Post Breaks The Internet

#MSDhoni #ShivamDube #LSGvsCSK #IPL2025",2025-04-15,05:01:03,[]
NDTV,"MS Dhoni took over CSK's captaincy after an injury ruled Ruturaj Gaikwad out for the remainder of the season.
#IPL2025 #LSGvsCSK",2025-04-15,05:06:00,[]
NDTV,"Donald Trump Hints At U-Turn On Auto Tariffs: ""Some Car Companies Need Time To...""

https://ndtv.com/world-news/donald-trump-hints-at-u-turn-on-auto-tariffs-some-car-companies-need-time-to-8166600…",2025-04-15,05:19:23,['https://pbs.twimg.com/media/GojVjgsXUAAWkZD?format=png&name=900x900']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | As Harvard Vows To Resist Trump's Demands, Govt Pauses $2.2 Bn In Funding",2025-04-15,05:23:15,['https://pbs.twimg.com/amplify_video_thumb/1912006468913508352/img/Ao2epjzpb1ITpVQ4.jpg']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | US To Impose Martial Law-type Order On April 20?",2025-04-15,05:27:06,[]
NDTV,"""NTA Playing With Future Of Children"": Students, Parents Flag Errors In JEE Main Exam
https://ndtv.com/education/nta-playing-with-future-of-children-students-parents-flag-errors-in-in-jee-main-exam-8166985…

#JEEMain #JEEMain2025",2025-04-15,05:29:28,['https://pbs.twimg.com/media/GojWnocXsAAQDFV?format=png&name=900x900']
NDTV,"Suryakumar Yadav's Bollywood-Inspired MS Dhoni-Shivam Dube Post Breaks The Internet

#MSDhoni #ShivamDube #LSGvsCSK #IPL2025",2025-04-15,05:01:03,[]
NDTV,"MS Dhoni took over CSK's captaincy after an injury ruled Ruturaj Gaikwad out for the remainder of the season.
#IPL2025 #LSGvsCSK",2025-04-15,05:06:00,[]
NDTV,"Donald Trump Hints At U-Turn On Auto Tariffs: ""Some Car Companies Need Time To...""

https://ndtv.com/world-news/donald-trump-hints-at-u-turn-on-auto-tariffs-some-car-companies-need-time-to-8166600…",2025-04-15,05:19:23,['https://pbs.twimg.com/media/GojVjgsXUAAWkZD?format=png&name=900x900']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | As Harvard Vows To Resist Trump's Demands, Govt Pauses $2.2 Bn In Funding",2025-04-15,05:23:15,['https://pbs.twimg.com/amplify_video_thumb/1912006468913508352/img/Ao2epjzpb1ITpVQ4.jpg']
